customer_id_masked,date_registered_masked,gender,adress_masked,email_masked,birthdate_masked,current_location,age_bracket,salary_bracket
CID_000246,44182,F,ADDR_000246,user_000246@masked.com,20042,"['-9.7470245', '-138.710146']",26–35,80k - 100k
CID_000247,43969,M,ADDR_000247,user_000247@masked.com,40496,"['-2.969039', '55.875444']",36–45,60k - 80k
CID_000248,44446,F,ADDR_000248,user_000248@masked.com,31978,"['66.7092195', '170.195042']",18–25,80k - 100k
CID_000249,44215,M,ADDR_000249,user_000249@masked.com,41829,"['-68.322199', '2.843270']",56–65,80k - 100k
CID_000250,43932,F,ADDR_000250,user_000250@masked.com,12225,"['-59.971560', '117.487097']",36–45,100k+
CID_000251,44323,M,ADDR_000251,user_000251@masked.com,22299,"['11.718714', '101.755273']",26–35,40k - 60k
CID_000252,44212,F,ADDR_000252,user_000252@masked.com,19364,"['46.8981945', '-36.065388']",46–55,100k+
CID_000253,43746,M,ADDR_000253,user_000253@masked.com,22407,"['64.794327', '15.430185']",26–35,100k+
CID_000254,43953,F,ADDR_000254,user_000254@masked.com,24026,"['48.3727535', '-29.272294']",18–25,100k+
CID_000255,44346,M,ADDR_000255,user_000255@masked.com,7171,"['10.454683', '-67.288876']",46–55,20k - 40k
CID_000256,44503,M,ADDR_000256,user_000256@masked.com,20160,"['-34.5354975', '-72.603893']",18–25,40k - 60k
CID_000257,43855,F,ADDR_000257,user_000257@masked.com,25203,"['35.8549825', '-94.740987']",18–25,40k - 60k
CID_000258,44613,M,ADDR_000258,user_000258@masked.com,16906,"['-58.9220645', '-94.291884']",36–45,40k - 60k
CID_000259,44221,M,ADDR_000259,user_000259@masked.com,23279,"['-68.9619845', '-92.507903']",46–55,100k+
CID_000260,43743,F,ADDR_000260,user_000260@masked.com,42416,"['-79.0099925', '38.214567']",56–65,100k+
CID_000261,43893,F,ADDR_000261,user_000261@masked.com,35097,"['40.918958', '-60.528577']",56–65,100k+
CID_000262,44665,M,ADDR_000262,user_000262@masked.com,29247,"['-79.7935535', '142.229168']",36–45,20k - 40k
CID_000263,44514,M,ADDR_000263,user_000263@masked.com,15048,"['-27.6680455', '-103.262449']",56–65,20k - 40k
CID_000264,44732,F,ADDR_000264,user_000264@masked.com,25416,"['-34.584114', '77.475300']",56–65,100k+
CID_000265,44501,M,ADDR_000265,user_000265@masked.com,15196,"['-38.5725455', '-47.507413']",26–35,100k+
CID_000266,43825,M,ADDR_000266,user_000266@masked.com,31458,"['50.8099655', '39.194378']",36–45,100k+
CID_000267,44114,M,ADDR_000267,user_000267@masked.com,20181,"['-16.7656355', '-111.752402']",26–35,100k+
CID_000268,44135,F,ADDR_000268,user_000268@masked.com,20854,"['-69.576393', '-66.305618']",18–25,100k+
CID_000269,43872,F,ADDR_000269,user_000269@masked.com,42850,"['64.9041795', '70.437992']",46–55,100k+
CID_000270,44380,M,ADDR_000270,user_000270@masked.com,7642,"['-65.422087', '126.951247']",18–25,100k+
CID_000271,43852,M,ADDR_000271,user_000271@masked.com,41944,"['-17.1518845', '25.507600']",26–35,100k+
CID_000272,44044,F,ADDR_000272,user_000272@masked.com,29887,"['-73.3071795', '179.128693']",56–65,60k - 80k
CID_000273,44453,F,ADDR_000273,user_000273@masked.com,44311,"['75.9554775', '39.878407']",26–35,100k+
CID_000274,44558,M,ADDR_000274,user_000274@masked.com,13879,"['15.9545955', '-137.137820']",46–55,80k - 100k
CID_000275,44216,F,ADDR_000275,user_000275@masked.com,21228,"['74.2506335', '-113.880939']",18–25,60k - 80k
CID_000276,44102,M,ADDR_000276,user_000276@masked.com,23724,"['18.4723525', '124.364253']",36–45,100k+
CID_000277,44313,F,ADDR_000277,user_000277@masked.com,23003,"['-35.8843595', '41.696639']",36–45,100k+
CID_000278,44643,M,ADDR_000278,user_000278@masked.com,9903,"['16.8935735', '167.965445']",26–35,100k+
CID_000279,44344,F,ADDR_000279,user_000279@masked.com,37939,"['-8.968211', '17.195106']",56–65,100k+
CID_000280,43783,M,ADDR_000280,user_000280@masked.com,33322,"['-22.5649925', '-157.326081']",46–55,40k - 60k
CID_000281,44382,F,ADDR_000281,user_000281@masked.com,15221,"['46.909410', '-45.172424']",56–65,20k - 40k
CID_000282,44053,F,ADDR_000282,user_000282@masked.com,43873,"['-2.372456', '-5.872355']",18–25,80k - 100k
CID_000283,44101,M,ADDR_000283,user_000283@masked.com,38633,"['0.900993', '-117.338372']",36–45,40k - 60k
CID_000284,44424,M,ADDR_000284,user_000284@masked.com,25151,"['59.6228535', '74.784026']",46–55,100k+
CID_000285,43784,F,ADDR_000285,user_000285@masked.com,40095,"['-27.1760815', '90.108254']",36–45,100k+
CID_000286,44654,M,ADDR_000286,user_000286@masked.com,18825,"['-63.0889415', '-8.613250']",46–55,20k - 40k
CID_000287,44701,M,ADDR_000287,user_000287@masked.com,43629,"['46.721009', '177.346207']",56–65,100k+
CID_000288,44694,M,ADDR_000288,user_000288@masked.com,14991,"['-61.734473', '170.278755']",46–55,100k+
CID_000289,43787,M,ADDR_000289,user_000289@masked.com,39415,"['78.7791685', '38.377995']",26–35,80k - 100k
CID_000290,44727,M,ADDR_000290,user_000290@masked.com,36912,"['19.1462775', '143.716920']",18–25,100k+
CID_000291,44056,M,ADDR_000291,user_000291@masked.com,41303,"['-45.2757725', '9.764269']",56–65,100k+
CID_000292,44240,F,ADDR_000292,user_000292@masked.com,38576,"['36.399200', '121.282823']",18–25,100k+
CID_000293,43880,M,ADDR_000293,user_000293@masked.com,42107,"['-10.4674495', '-178.320191']",26–35,100k+
CID_000294,44015,M,ADDR_000294,user_000294@masked.com,14871,"['-76.9213955', '-87.789400']",46–55,100k+
CID_000295,43765,M,ADDR_000295,user_000295@masked.com,5809,"['59.1730735', '-131.887774']",36–45,100k+
CID_000296,44355,M,ADDR_000296,user_000296@masked.com,10566,"['62.9755885', '-12.950102']",36–45,80k - 100k
CID_000297,44025,F,ADDR_000297,user_000297@masked.com,37479,"['53.605939', '-24.792871']",18–25,100k+
CID_000298,43775,M,ADDR_000298,user_000298@masked.com,17110,"['80.7044435', '40.543518']",56–65,100k+
CID_000299,44441,M,ADDR_000299,user_000299@masked.com,11393,"['-48.492752', '56.819673']",56–65,20k - 40k
CID_000300,44177,M,ADDR_000300,user_000300@masked.com,13665,"['-42.304220', '-9.453474']",56–65,100k+
CID_000301,44570,M,ADDR_000301,user_000301@masked.com,12104,"['-2.5788855', '125.678444']",36–45,100k+
CID_000302,44700,F,ADDR_000302,user_000302@masked.com,8175,"['45.126851', '-56.230297']",36–45,20k - 40k
CID_000303,44320,F,ADDR_000303,user_000303@masked.com,12691,"['-80.922572', '23.363564']",56–65,40k - 60k
CID_000304,43823,F,ADDR_000304,user_000304@masked.com,40346,"['18.8968475', '135.576057']",56–65,20k - 40k
CID_000305,44521,F,ADDR_000305,user_000305@masked.com,6139,"['72.615774', '95.026305']",46–55,100k+
CID_000306,44706,M,ADDR_000306,user_000306@masked.com,6511,"['-14.125431', '-106.450298']",36–45,80k - 100k
CID_000307,44451,M,ADDR_000307,user_000307@masked.com,19740,"['-77.7175505', '-151.288829']",36–45,100k+
CID_000308,44149,F,ADDR_000308,user_000308@masked.com,9667,"['-12.219803', '-87.486509']",46–55,100k+
CID_000309,44147,F,ADDR_000309,user_000309@masked.com,6306,"['-10.5860425', '11.665624']",18–25,60k - 80k
CID_000310,44629,F,ADDR_000310,user_000310@masked.com,36187,"['82.0440025', '81.050804']",36–45,100k+
CID_000311,44544,F,ADDR_000311,user_000311@masked.com,5327,"['44.575643', '20.871603']",26–35,80k - 100k
CID_000312,43713,F,ADDR_000312,user_000312@masked.com,16428,"['64.0319475', '-63.894064']",26–35,40k - 60k
CID_000313,44555,F,ADDR_000313,user_000313@masked.com,34879,"['76.2108755', '-75.434330']",46–55,20k - 40k
CID_000314,44012,M,ADDR_000314,user_000314@masked.com,44050,"['-51.932287', '-73.703166']",46–55,40k - 60k
CID_000315,44224,M,ADDR_000315,user_000315@masked.com,10199,"['-57.2635415', '155.686413']",18–25,100k+
CID_000316,43639,M,ADDR_000316,user_000316@masked.com,35012,"['26.7572575', '-94.945692']",36–45,100k+
CID_000317,44533,M,ADDR_000317,user_000317@masked.com,14276,"['39.507604', '-61.571258']",26–35,100k+
CID_000318,44389,F,ADDR_000318,user_000318@masked.com,37749,"['-37.282287', '83.770704']",56–65,100k+
CID_000319,44661,F,ADDR_000319,user_000319@masked.com,41497,"['46.379486', '-1.758135']",46–55,100k+
CID_000320,44590,M,ADDR_000320,user_000320@masked.com,29542,"['63.0927285', '-166.187268']",36–45,60k - 80k
CID_000321,44390,M,ADDR_000321,user_000321@masked.com,6339,"['-12.2512865', '118.836101']",26–35,100k+
CID_000322,43921,M,ADDR_000322,user_000322@masked.com,22568,"['-46.5339495', '122.962001']",56–65,100k+
CID_000323,44414,M,ADDR_000323,user_000323@masked.com,28990,"['2.4559065', '-126.626793']",56–65,20k - 40k
CID_000324,44123,F,ADDR_000324,user_000324@masked.com,38686,"['84.822010', '-145.392614']",46–55,100k+
CID_000325,44264,M,ADDR_000325,user_000325@masked.com,29456,"['8.0965905', '-179.692039']",36–45,100k+
CID_000326,44355,M,ADDR_000326,user_000326@masked.com,34163,"['88.8699485', '128.544881']",36–45,100k+
CID_000327,43878,M,ADDR_000327,user_000327@masked.com,8129,"['1.992256', '-32.403522']",26–35,100k+
CID_000328,43739,M,ADDR_000328,user_000328@masked.com,12691,"['43.406666', '-77.235108']",18–25,100k+
CID_000329,43748,F,ADDR_000329,user_000329@masked.com,6551,"['-84.682055', '105.122804']",18–25,100k+
CID_000330,44670,M,ADDR_000330,user_000330@masked.com,3656,"['-66.199658', '61.778213']",18–25,100k+
CID_000331,44178,F,ADDR_000331,user_000331@masked.com,36535,"['-60.3402005', '46.362818']",36–45,20k - 40k
CID_000332,44144,M,ADDR_000332,user_000332@masked.com,29384,"['-33.9986335', '-142.298775']",46–55,20k - 40k
CID_000333,43729,F,ADDR_000333,user_000333@masked.com,40044,"['22.7669245', '18.954765']",26–35,60k - 80k
CID_000334,44331,M,ADDR_000334,user_000334@masked.com,37712,"['17.5729405', '-86.929344']",18–25,80k - 100k
CID_000335,44062,F,ADDR_000335,user_000335@masked.com,30346,"['43.901529', '145.867706']",56–65,100k+
CID_000336,44510,F,ADDR_000336,user_000336@masked.com,41234,"['-39.8044895', '64.993649']",56–65,20k - 40k
CID_000337,44443,M,ADDR_000337,user_000337@masked.com,8098,"['-79.3166385', '-176.904667']",46–55,40k - 60k
CID_000338,44386,F,ADDR_000338,user_000338@masked.com,21440,"['-87.090713', '152.106793']",46–55,100k+
CID_000339,43833,F,ADDR_000339,user_000339@masked.com,19292,"['16.456576', '-160.465856']",18–25,100k+
CID_000340,44298,F,ADDR_000340,user_000340@masked.com,9341,"['-28.240296', '21.162481']",36–45,100k+
CID_000341,43765,F,ADDR_000341,user_000341@masked.com,5937,"['-73.9991285', '144.707314']",56–65,60k - 80k
CID_000342,44018,F,ADDR_000342,user_000342@masked.com,19400,"['-54.672550', '164.066771']",56–65,60k - 80k
CID_000343,44084,F,ADDR_000343,user_000343@masked.com,41931,"['8.6932795', '-165.557106']",18–25,80k - 100k
CID_000344,44166,F,ADDR_000344,user_000344@masked.com,18858,"['-8.472285', '-32.483543']",36–45,60k - 80k
CID_000345,44579,M,ADDR_000345,user_000345@masked.com,21317,"['84.4060505', '92.595094']",46–55,100k+
CID_000346,43678,M,ADDR_000346,user_000346@masked.com,31343,"['18.9106205', '175.125241']",26–35,100k+
CID_000347,44717,M,ADDR_000347,user_000347@masked.com,2964,"['-55.1441235', '-113.407963']",26–35,60k - 80k
CID_000348,44508,M,ADDR_000348,user_000348@masked.com,23678,"['44.0405765', '94.310890']",56–65,100k+
CID_000349,44686,M,ADDR_000349,user_000349@masked.com,37356,"['51.682708', '70.174302']",56–65,100k+
CID_000350,44717,F,ADDR_000350,user_000350@masked.com,40353,"['43.3660415', '-40.461098']",36–45,80k - 100k
CID_000351,44535,M,ADDR_000351,user_000351@masked.com,3316,"['-12.113266', '-63.602146']",18–25,100k+
CID_000352,44580,F,ADDR_000352,user_000352@masked.com,30572,"['19.283091', '-6.251653']",46–55,100k+
CID_000353,43670,F,ADDR_000353,user_000353@masked.com,37915,"['-10.732111', '136.860237']",56–65,40k - 60k
CID_000354,44378,F,ADDR_000354,user_000354@masked.com,27961,"['25.0056905', '50.501828']",56–65,100k+
CID_000355,43824,F,ADDR_000355,user_000355@masked.com,30423,"['43.613923', '-160.440500']",46–55,100k+
CID_000356,44189,F,ADDR_000356,user_000356@masked.com,33238,"['83.0746925', '106.389783']",36–45,100k+
CID_000357,44346,M,ADDR_000357,user_000357@masked.com,27751,"['-33.2784785', '-112.353030']",26–35,100k+
CID_000358,43644,F,ADDR_000358,user_000358@masked.com,20672,"['43.8531995', '-111.643380']",56–65,100k+
CID_000359,44416,F,ADDR_000359,user_000359@masked.com,43574,"['21.549509', '105.433584']",46–55,40k - 60k
CID_000360,44245,M,ADDR_000360,user_000360@masked.com,33228,"['-73.159031', '76.009111']",56–65,100k+
CID_000361,43674,M,ADDR_000361,user_000361@masked.com,6626,"['-88.163394', '5.258740']",26–35,80k - 100k
CID_000362,43894,M,ADDR_000362,user_000362@masked.com,41458,"['-78.135329', '21.957606']",36–45,100k+
CID_000363,44533,F,ADDR_000363,user_000363@masked.com,33911,"['-40.826597', '-70.227457']",56–65,100k+
CID_000364,43845,M,ADDR_000364,user_000364@masked.com,36017,"['54.969033', '-126.827378']",18–25,60k - 80k
CID_000365,44645,M,ADDR_000365,user_000365@masked.com,19673,"['-28.7149435', '81.849107']",26–35,100k+
CID_000366,44718,F,ADDR_000366,user_000366@masked.com,22310,"['-22.669928', '60.552322']",18–25,40k - 60k
CID_000367,43743,F,ADDR_000367,user_000367@masked.com,19627,"['66.6627695', '-24.004827']",36–45,40k - 60k
CID_000368,44203,M,ADDR_000368,user_000368@masked.com,18823,"['12.749497', '-52.428445']",18–25,100k+
CID_000369,43919,M,ADDR_000369,user_000369@masked.com,34948,"['68.869251', '-21.587375']",46–55,100k+
CID_000370,44184,M,ADDR_000370,user_000370@masked.com,14749,"['-71.2194585', '33.928736']",36–45,100k+
CID_000371,44018,F,ADDR_000371,user_000371@masked.com,2371,"['77.550017', '111.637251']",36–45,100k+
CID_000372,44043,M,ADDR_000372,user_000372@masked.com,4563,"['55.4624195', '-35.738698']",36–45,80k - 100k
CID_000373,44636,M,ADDR_000373,user_000373@masked.com,13479,"['19.717111', '170.673355']",18–25,100k+
CID_000374,44491,M,ADDR_000374,user_000374@masked.com,25110,"['29.3287975', '-161.337070']",18–25,100k+
CID_000375,44574,F,ADDR_000375,user_000375@masked.com,28861,"['-28.0122655', '50.075138']",46–55,80k - 100k
CID_000376,44639,F,ADDR_000376,user_000376@masked.com,38802,"['-14.948601', '143.931923']",36–45,100k+
CID_000377,44357,F,ADDR_000377,user_000377@masked.com,30764,"['-36.904269', '122.468303']",18–25,20k - 40k
CID_000378,44399,F,ADDR_000378,user_000378@masked.com,21227,"['-66.6062995', '86.396701']",18–25,20k - 40k
CID_000379,44553,F,ADDR_000379,user_000379@masked.com,21286,"['86.365451', '-68.255433']",36–45,100k+
CID_000380,44283,F,ADDR_000380,user_000380@masked.com,31572,"['-16.7878405', '-18.082954']",26–35,60k - 80k
CID_000381,44285,M,ADDR_000381,user_000381@masked.com,2696,"['-64.6922765', '134.474045']",18–25,100k+
CID_000382,44025,F,ADDR_000382,user_000382@masked.com,41712,"['-56.568022', '6.195557']",36–45,100k+
CID_000383,43938,M,ADDR_000383,user_000383@masked.com,28758,"['-11.6739755', '-41.976603']",36–45,100k+
CID_000384,44559,F,ADDR_000384,user_000384@masked.com,6140,"['35.3192225', '-97.423043']",46–55,100k+
CID_000385,44696,F,ADDR_000385,user_000385@masked.com,14015,"['-31.417041', '17.810195']",56–65,100k+
CID_000386,43819,F,ADDR_000386,user_000386@masked.com,20712,"['69.813940', '175.433514']",36–45,40k - 60k
CID_000387,43755,M,ADDR_000387,user_000387@masked.com,36400,"['-10.9785125', '50.526549']",26–35,40k - 60k
CID_000388,44278,F,ADDR_000388,user_000388@masked.com,9923,"['45.919225', '-54.220372']",56–65,100k+
CID_000389,44353,F,ADDR_000389,user_000389@masked.com,9552,"['-58.012451', '150.751487']",26–35,100k+
CID_000390,44173,M,ADDR_000390,user_000390@masked.com,34926,"['53.238891', '-67.622260']",46–55,100k+
CID_000391,43997,F,ADDR_000391,user_000391@masked.com,23360,"['16.5731375', '-52.118135']",46–55,100k+
CID_000392,44546,F,ADDR_000392,user_000392@masked.com,30251,"['50.058936', '91.240944']",36–45,100k+
CID_000393,43993,F,ADDR_000393,user_000393@masked.com,32621,"['8.8052515', '-5.972374']",46–55,40k - 60k
CID_000394,44233,M,ADDR_000394,user_000394@masked.com,4271,"['34.997973', '156.764854']",36–45,100k+
CID_000395,44168,F,ADDR_000395,user_000395@masked.com,35303,"['48.317683', '152.978245']",18–25,100k+
CID_000396,44586,F,ADDR_000396,user_000396@masked.com,27144,"['-50.9971845', '-171.155883']",26–35,60k - 80k
CID_000397,43837,M,ADDR_000397,user_000397@masked.com,18410,"['66.569032', '33.709309']",26–35,60k - 80k
CID_000398,43642,F,ADDR_000398,user_000398@masked.com,16267,"['86.5786905', '-54.958673']",56–65,100k+
CID_000399,43661,F,ADDR_000399,user_000399@masked.com,25981,"['64.5014385', '-26.559323']",46–55,100k+
CID_000400,43967,F,ADDR_000400,user_000400@masked.com,4868,"['15.133229', '165.364237']",46–55,100k+
CID_000401,44540,F,ADDR_000401,user_000401@masked.com,37857,"['-19.3232665', '145.609808']",18–25,40k - 60k
CID_000402,43678,F,ADDR_000402,user_000402@masked.com,28275,"['30.565390', '117.807723']",56–65,80k - 100k
CID_000403,44668,F,ADDR_000403,user_000403@masked.com,11996,"['26.049985', '151.997843']",56–65,100k+
CID_000404,43692,F,ADDR_000404,user_000404@masked.com,42628,"['-50.7673565', '15.446288']",36–45,100k+
CID_000405,43843,F,ADDR_000405,user_000405@masked.com,7517,"['-23.9153145', '149.494424']",36–45,80k - 100k
CID_000406,44528,M,ADDR_000406,user_000406@masked.com,32691,"['-9.026776', '-45.244029']",46–55,20k - 40k
CID_000407,43968,F,ADDR_000407,user_000407@masked.com,27630,"['35.1033925', '33.518605']",36–45,100k+
CID_000408,44260,M,ADDR_000408,user_000408@masked.com,18601,"['-47.620524', '-141.955060']",36–45,100k+
CID_000409,43916,F,ADDR_000409,user_000409@masked.com,7025,"['7.115052', '83.682357']",56–65,100k+
CID_000410,44306,F,ADDR_000410,user_000410@masked.com,4434,"['-61.7185595', '4.760770']",56–65,100k+
CID_000411,44583,M,ADDR_000411,user_000411@masked.com,20602,"['88.839801', '-11.042653']",56–65,80k - 100k
CID_000412,44064,F,ADDR_000412,user_000412@masked.com,14918,"['-64.494314', '-0.972565']",26–35,100k+
CID_000413,44506,M,ADDR_000413,user_000413@masked.com,20656,"['-2.496230', '112.301316']",56–65,100k+
CID_000414,43761,F,ADDR_000414,user_000414@masked.com,40482,"['-33.7305455', '-169.020796']",56–65,100k+
CID_000415,43744,F,ADDR_000415,user_000415@masked.com,35352,"['-18.713658', '151.935942']",56–65,80k - 100k
CID_000416,44152,F,ADDR_000416,user_000416@masked.com,42463,"['31.977313', '-70.007871']",36–45,100k+
CID_000417,44006,M,ADDR_000417,user_000417@masked.com,11732,"['-87.899257', '-173.189606']",18–25,100k+
CID_000418,44422,F,ADDR_000418,user_000418@masked.com,25595,"['-17.1962025', '174.416688']",46–55,100k+
CID_000419,44230,F,ADDR_000419,user_000419@masked.com,29147,"['16.8742415', '113.278099']",46–55,100k+
CID_000420,44173,M,ADDR_000420,user_000420@masked.com,30664,"['-13.0324215', '-12.510444']",46–55,100k+
CID_000421,44587,M,ADDR_000421,user_000421@masked.com,36542,"['1.6799245', '-22.497102']",36–45,40k - 60k
CID_000422,44064,F,ADDR_000422,user_000422@masked.com,6239,"['88.6193905', '-32.141611']",36–45,80k - 100k
CID_000423,44315,M,ADDR_000423,user_000423@masked.com,41792,"['35.3084015', '-77.058977']",36–45,60k - 80k
